tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_ballon_x,f_ballon_y,f_ballon_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@62.4.2_x,f_helice@62.4.2_y,f_helice@62.4.2_z,f_helice@62.4.22_x,f_helice@62.4.22_y,f_helice@62.4.22_z,f_helice@66.4.12_x,f_helice@66.4.12_y,f_helice@66.4.12_z,f_trainee_x,f_trainee_y,f_trainee_z
285,14.25,6.4576,9.7474,-0.7405,2.20369,0.0,-0.25269,2.21813,2.21813,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2487.08,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2470.894,-0.0,283.326
290,14.5,7.0132,9.7474,-0.8042,2.23475,0.0,-0.25625,2.24939,2.24939,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2523.19,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2506.763,-0.0,287.439
295,14.75,7.5761,9.7474,-0.8687,2.26194,0.0,-0.25937,2.27676,2.27676,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2554.8,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2538.171,-0.0,291.04
300,15.0,8.1452,9.7474,-0.934,2.28575,0.0,-0.2621,2.30073,2.30073,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2582.48,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2565.67,-0.0,294.194
305,15.25,8.7198,9.7474,-0.9999,2.3066,0.0,-0.26449,2.32171,2.32171,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2606.72,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2589.748,-0.0,296.955
310,15.5,9.2992,9.7474,-1.0663,2.32485,0.0,-0.26658,2.34009,2.34009,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2627.94,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2610.831,-0.0,299.372
315,15.75,9.8829,9.7474,-1.1332,2.34084,0.0,-0.26841,2.35618,2.35618,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2646.52,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2629.291,-0.0,301.489
320,16.0,10.4702,9.7474,-1.2006,2.35483,0.0,-0.27002,2.37026,2.37026,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2662.79,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2645.453,-0.0,303.342
325,16.25,11.0608,9.7474,-1.2683,2.36708,0.0,-0.27142,2.38259,2.38259,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2677.03,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2659.605,-0.0,304.965
330,16.5,11.6542,9.7474,-1.3363,2.37781,0.0,-0.27265,2.39339,2.39339,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2689.51,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2671.997,-0.0,306.386
335,16.75,12.2501,9.7474,-1.4047,2.38721,0.0,-0.27373,2.40285,2.40285,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2700.43,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2682.846,-0.0,307.63
340,17.0,12.8482,9.7474,-1.4732,2.39543,0.0,-0.27467,2.41113,2.41113,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2709.99,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2692.346,-0.0,308.719
345,17.25,13.4481,9.7474,-1.542,2.40263,0.0,-0.2755,2.41838,2.41838,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2718.36,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2700.664,-0.0,309.673
350,17.5,14.0497,9.7474,-1.611,2.40894,0.0,-0.27622,2.42472,2.42472,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2725.69,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2707.947,-0.0,310.508
355,17.75,14.6528,9.7474,-1.6802,2.41446,0.0,-0.27686,2.43028,2.43028,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2732.11,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2714.324,-0.0,311.239
360,18.0,15.2572,9.7474,-1.7495,2.4193,0.0,-0.27741,2.43515,2.43515,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2737.73,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2719.908,-0.0,311.879
365,18.25,15.8626,9.7474,-1.8189,2.42353,0.0,-0.27789,2.43941,2.43941,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2742.65,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2724.796,-0.0,312.44
370,18.5,16.4691,9.7474,-1.8884,2.42723,0.0,-0.27832,2.44314,2.44314,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2746.96,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2729.077,-0.0,312.931
375,18.75,17.0764,9.7474,-1.9581,2.43048,0.0,-0.27869,2.44641,2.44641,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2750.73,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2732.825,-0.0,313.361
380,19.0,17.6844,9.7474,-2.0278,2.43332,0.0,-0.27902,2.44927,2.44927,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2754.04,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2736.107,-0.0,313.737
385,19.25,18.2932,9.7474,-2.0976,2.43581,0.0,-0.2793,2.45177,2.45177,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2756.93,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2738.98,-0.0,314.066
390,19.5,18.9024,9.7474,-2.1675,2.43799,0.0,-0.27955,2.45396,2.45396,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2759.46,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2741.496,-0.0,314.355
395,19.75,19.5122,9.7474,-2.2374,2.43989,0.0,-0.27977,2.45588,2.45588,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2761.68,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2743.699,-0.0,314.607
400,20.0,20.1225,9.7474,-2.3074,2.44156,0.0,-0.27996,2.45756,2.45756,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2763.62,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2745.628,-0.0,314.829
405,20.25,20.7331,9.7474,-2.3774,2.44303,0.0,-0.28013,2.45903,2.45903,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2765.32,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2747.317,-0.0,315.022
410,20.5,21.344,9.7474,-2.4474,2.44431,0.0,-0.28028,2.46032,2.46032,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2766.81,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2748.796,-0.0,315.192
415,20.75,21.9553,9.7474,-2.5175,2.44543,0.0,-0.28041,2.46145,2.46145,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2768.11,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2750.09,-0.0,315.34
420,21.0,22.5668,9.7474,-2.5876,2.44641,0.0,-0.28052,2.46244,2.46244,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2769.25,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2751.224,-0.0,315.47
425,21.25,23.1785,9.7474,-2.6578,2.44727,0.0,-0.28062,2.4633,2.4633,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2770.25,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2752.217,-0.0,315.584
430,21.5,23.7904,9.7474,-2.7279,2.44802,0.0,-0.2807,2.46406,2.46406,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2771.13,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2753.086,-0.0,315.684
435,21.75,24.4026,9.7474,-2.7981,2.44868,0.0,-0.28078,2.46473,2.46473,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2771.89,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2753.847,-0.0,315.771
440,22.0,25.0148,9.7474,-2.8683,2.44926,0.0,-0.28085,2.46531,2.46531,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2772.56,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2754.513,-0.0,315.847
445,22.25,25.6272,9.7474,-2.9386,2.44976,0.0,-0.2809,2.46581,2.46581,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2773.15,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2755.096,-0.0,315.914
450,22.5,26.2397,9.7474,-3.0088,2.4502,0.0,-0.28095,2.46626,2.46626,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2773.66,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2755.607,-0.0,315.973
455,22.75,26.8523,9.7474,-3.079,2.45059,0.0,-0.281,2.46665,2.46665,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2774.11,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2756.055,-0.0,316.024
460,23.0,27.465,9.7474,-3.1493,2.45093,0.0,-0.28104,2.46699,2.46699,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2774.51,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2756.446,-0.0,316.069
465,23.25,28.0778,9.7474,-3.2196,2.45123,0.0,-0.28107,2.46729,2.46729,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2774.85,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2756.789,-0.0,316.108
470,23.5,28.6906,9.7474,-3.2898,2.45149,0.0,-0.2811,2.46755,2.46755,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2775.16,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2757.089,-0.0,316.143
475,23.75,29.3035,9.7474,-3.3601,2.45172,0.0,-0.28113,2.46778,2.46778,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2775.42,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2757.352,-0.0,316.173
480,24.0,29.9165,9.7474,-3.4304,2.45191,0.0,-0.28115,2.46798,2.46798,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2775.65,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2757.582,-0.0,316.199
485,24.25,30.5295,9.7474,-3.5007,2.45209,0.0,-0.28117,2.46816,2.46816,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2775.85,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2757.784,-0.0,316.223
490,24.5,31.1426,9.7474,-3.571,2.45224,0.0,-0.28119,2.46831,2.46831,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.03,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2757.96,-0.0,316.243
495,24.75,31.7556,9.7474,-3.6413,2.45238,0.0,-0.2812,2.46845,2.46845,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.19,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.115,-0.0,316.26
500,25.0,32.3688,9.7474,-3.7116,2.45249,0.0,-0.28122,2.46856,2.46856,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.32,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.25,-0.0,316.276
505,25.25,32.9819,9.7474,-3.7819,2.4526,0.0,-0.28123,2.46867,2.46867,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.44,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.369,-0.0,316.29
510,25.5,33.5951,9.7474,-3.8522,2.45269,0.0,-0.28124,2.46876,2.46876,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.55,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.472,-0.0,316.301
515,25.75,34.2082,9.7474,-3.9225,2.45276,0.0,-0.28125,2.46884,2.46884,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.64,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.563,-0.0,316.312
520,26.0,34.8214,9.7474,-3.9928,2.45283,0.0,-0.28126,2.46891,2.46891,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.72,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.643,-0.0,316.321
525,26.25,35.4347,9.7474,-4.0631,2.45289,0.0,-0.28126,2.46897,2.46897,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.79,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.712,-0.0,316.329
530,26.5,36.0479,9.7474,-4.1334,2.45295,0.0,-0.28127,2.46902,2.46902,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.85,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.773,-0.0,316.336
535,26.75,36.6611,9.7474,-4.2038,2.45299,0.0,-0.28127,2.46907,2.46907,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.9,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.827,-0.0,316.342
540,27.0,37.2744,9.7474,-4.2741,2.45303,0.0,-0.28128,2.46911,2.46911,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.95,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.873,-0.0,316.347
545,27.25,37.8876,9.7474,-4.3444,2.45307,0.0,-0.28128,2.46914,2.46914,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2776.99,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.914,-0.0,316.352
550,27.5,38.5009,9.7474,-4.4147,2.4531,0.0,-0.28129,2.46917,2.46917,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2777.03,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.95,-0.0,316.356
555,27.75,39.1142,9.7474,-4.485,2.45313,0.0,-0.28129,2.4692,2.4692,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2777.06,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2758.982,-0.0,316.36
560,28.0,39.7275,9.7474,-4.5554,2.45315,0.0,-0.28129,2.46922,2.46922,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2777.09,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2759.009,-0.0,316.363
565,28.25,40.3408,9.7474,-4.6257,2.45317,0.0,-0.28129,2.46925,2.46925,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2777.11,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2759.033,-0.0,316.366
570,28.5,40.9541,9.7474,-4.696,2.45319,0.0,-0.2813,2.46926,2.46926,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2777.13,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2759.054,-0.0,316.368
575,28.75,41.5674,9.7474,-4.7663,2.45321,0.0,-0.2813,2.46928,2.46928,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2777.15,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2759.073,-0.0,316.37
580,29.0,42.1807,9.7474,-4.8367,2.45322,0.0,-0.2813,2.46929,2.46929,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2777.17,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2759.089,-0.0,316.372
585,29.25,42.794,9.7474,-4.907,2.45323,0.0,-0.2813,2.46931,2.46931,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2777.18,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2759.103,-0.0,316.374
590,29.5,43.4073,9.7474,-4.9773,2.45324,0.0,-0.2813,2.46932,2.46932,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2777.19,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2759.115,-0.0,316.375
