tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@11.10.10_x,f_helice@11.10.10_y,f_helice@11.10.10_z,f_helice@21.10.10_x,f_helice@21.10.10_y,f_helice@21.10.10_z,f_trainee_x,f_trainee_y,f_trainee_z
1155,57.75,0.0,156.3402,0.0,0.0,0.00466,0.0,0.00466,0.0,0.00466,0.6877,1856.75,20424.25,20424.61,0.0,3.47,-3.112,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.612,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3.474,-0.0
1160,58.0,0.0,156.3413,0.0,0.0,0.00426,0.0,0.00426,0.0,0.00426,0.68769,1856.75,20424.25,20424.52,0.0,3.18,-2.907,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.52,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3.177,-0.0
1165,58.25,0.0,156.3423,0.0,0.0,0.00389,0.0,0.00389,0.0,0.00389,0.68769,1856.75,20424.25,20424.44,0.0,2.9,-2.714,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.436,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.9,-0.0
1170,58.5,0.0,156.3432,0.0,0.0,0.00354,0.0,0.00354,0.0,0.00354,0.68769,1856.75,20424.25,20424.36,0.0,2.64,-2.533,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.359,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.642,-0.0
1175,58.75,0.0,156.3441,0.0,0.0,0.00322,0.0,0.00322,0.0,0.00322,0.68769,1856.75,20424.25,20424.29,0.0,2.4,-2.361,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.289,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.401,-0.0
1180,59.0,0.0,156.3448,0.0,0.0,0.00291,0.0,0.00291,0.0,0.00291,0.68768,1856.75,20424.25,20424.23,0.0,2.18,-2.2,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.226,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.176,-0.0
1185,59.25,0.0,156.3455,0.0,0.0,0.00263,0.0,0.00263,0.0,0.00263,0.68768,1856.75,20424.25,20424.17,0.0,1.97,-2.048,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.169,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.966,-0.0
1190,59.5,0.0,156.3461,0.0,0.0,0.00237,0.0,0.00237,0.0,0.00237,0.68768,1856.75,20424.25,20424.12,0.0,1.77,-1.904,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.117,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.772,-0.0
1195,59.75,0.0,156.3467,0.0,0.0,0.00213,0.0,0.00213,0.0,0.00213,0.68768,1856.75,20424.25,20424.07,0.0,1.59,-1.77,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.071,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.591,-0.0
1200,60.0,0.0,156.3472,0.0,0.0,0.0019,0.0,0.0019,0.0,0.0019,0.68768,1856.75,20424.25,20424.03,0.0,1.42,-1.643,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.029,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.423,-0.0
