tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@11.10.10_x,f_helice@11.10.10_y,f_helice@11.10.10_z,f_helice@21.10.10_x,f_helice@21.10.10_y,f_helice@21.10.10_z,f_trainee_x,f_trainee_y,f_trainee_z
1005,50.25,0.0258,156.2325,0.0025,2e-05,0.03476,0.0,0.03476,2e-05,0.03476,0.68799,1856.75,20424.25,20433.55,0.0,25.79,-16.489,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20433.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011,-25.786,-0.001
1010,50.5,0.0258,156.2409,0.0025,1e-05,0.03263,0.0,0.03263,1e-05,0.03263,0.68797,1856.75,20424.25,20432.85,0.0,24.2,-15.6,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20432.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011,-24.203,-0.001
1015,50.75,0.0258,156.2487,0.0025,1e-05,0.03061,0.0,0.03061,1e-05,0.03061,0.68795,1856.75,20424.25,20432.2,0.0,22.71,-14.754,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20432.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-22.706,-0.001
1020,51.0,0.0258,156.2561,0.0025,1e-05,0.0287,0.0,0.0287,1e-05,0.0287,0.68793,1856.75,20424.25,20431.59,0.0,21.29,-13.949,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20431.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-21.291,-0.001
1025,51.25,0.0258,156.263,0.0025,1e-05,0.02689,0.0,0.02689,1e-05,0.02689,0.68791,1856.75,20424.25,20431.02,0.0,19.95,-13.184,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20431.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,-19.953,-0.001
1030,51.5,0.0258,156.2695,0.0025,1e-05,0.02518,0.0,0.02518,1e-05,0.02518,0.68789,1856.75,20424.25,20430.48,0.0,18.69,-12.455,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20430.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,-18.688,-0.001
1035,51.75,0.0258,156.2755,0.0025,1e-05,0.02357,0.0,0.02357,1e-05,0.02357,0.68787,1856.75,20424.25,20429.98,0.0,17.49,-11.763,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20429.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-17.494,-0.001
1040,52.0,0.0258,156.2812,0.0025,1e-05,0.02205,0.0,0.02205,1e-05,0.02205,0.68786,1856.75,20424.25,20429.51,0.0,16.37,-11.105,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20429.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-16.367,-0.001
1045,52.25,0.0259,156.2865,0.0025,1e-05,0.02062,0.0,0.02062,1e-05,0.02062,0.68784,1856.75,20424.25,20429.07,0.0,15.3,-10.48,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20429.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-15.302,-0.0
1050,52.5,0.0259,156.2914,0.0025,1e-05,0.01926,0.0,0.01926,1e-05,0.01926,0.68783,1856.75,20424.25,20428.66,0.0,14.3,-9.887,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20428.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-14.298,-0.0
1055,52.75,0.0259,156.2961,0.0025,1e-05,0.01798,0.0,0.01798,1e-05,0.01798,0.68782,1856.75,20424.25,20428.28,0.0,13.35,-9.323,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20428.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006,-13.351,-0.0
1060,53.0,0.0259,156.3004,0.0025,1e-05,0.01678,0.0,0.01678,1e-05,0.01678,0.68781,1856.75,20424.25,20427.92,0.0,12.46,-8.788,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20427.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006,-12.458,-0.0
1065,53.25,0.0259,156.3044,0.0025,1e-05,0.01564,0.0,0.01564,1e-05,0.01564,0.6878,1856.75,20424.25,20427.59,0.0,11.62,-8.281,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20427.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006,-11.617,-0.0
1070,53.5,0.0259,156.3081,0.0025,1e-05,0.01457,0.0,0.01457,1e-05,0.01457,0.68779,1856.75,20424.25,20427.28,0.0,10.82,-7.799,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20427.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,-10.824,-0.0
1075,53.75,0.0259,156.3116,0.0025,1e-05,0.01357,0.0,0.01357,1e-05,0.01357,0.68778,1856.75,20424.25,20426.99,0.0,10.08,-7.343,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20426.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,-10.078,-0.0
1080,54.0,0.0259,156.3149,0.0025,1e-05,0.01262,0.0,0.01262,1e-05,0.01262,0.68777,1856.75,20424.25,20426.72,0.0,9.38,-6.91,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20426.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,-9.375,-0.0
1085,54.25,0.0259,156.3179,0.0025,1e-05,0.01173,0.0,0.01173,1e-05,0.01173,0.68776,1856.75,20424.25,20426.46,0.0,8.71,-6.499,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20426.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-8.714,-0.0
1090,54.5,0.0259,156.3207,0.0025,1e-05,0.01089,0.0,0.01089,1e-05,0.01089,0.68775,1856.75,20424.25,20426.23,0.0,8.09,-6.111,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20426.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-8.093,-0.0
1095,54.75,0.0259,156.3233,0.0025,1e-05,0.0101,0.0,0.0101,1e-05,0.0101,0.68774,1856.75,20424.25,20426.02,0.0,7.51,-5.743,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20426.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-7.508,-0.0
1100,55.0,0.0259,156.3257,0.0025,0.0,0.00936,0.0,0.00936,0.0,0.00936,0.68774,1856.75,20424.25,20425.82,0.0,6.96,-5.394,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20425.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-6.959,-0.0
1105,55.25,0.0259,156.328,0.0025,0.0,0.00867,0.0,0.00867,0.0,0.00867,0.68773,1856.75,20424.25,20425.63,0.0,6.44,-5.065,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20425.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,-6.444,-0.0
1110,55.5,0.0259,156.33,0.0025,0.0,0.00801,0.0,0.00801,0.0,0.00801,0.68772,1856.75,20424.25,20425.46,0.0,5.96,-4.753,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20425.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,-5.96,-0.0
1115,55.75,0.0259,156.3319,0.0025,0.0,0.0074,0.0,0.0074,0.0,0.0074,0.68772,1856.75,20424.25,20425.3,0.0,5.51,-4.457,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20425.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,-5.506,-0.0
1120,56.0,0.0259,156.3337,0.0025,0.0,0.00683,0.0,0.00683,0.0,0.00683,0.68771,1856.75,20424.25,20425.15,0.0,5.08,-4.178,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20425.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,-5.08,-0.0
1125,56.25,0.0259,156.3353,0.0025,0.0,0.00629,0.0,0.00629,0.0,0.00629,0.68771,1856.75,20424.25,20425.02,0.0,4.68,-3.915,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20425.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,-4.682,-0.0
1130,56.5,0.0259,156.3368,0.0025,0.0,0.00579,0.0,0.00579,0.0,0.00579,0.68771,1856.75,20424.25,20424.89,0.0,4.31,-3.666,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-4.308,-0.0
1135,56.75,0.0259,156.3382,0.0025,0.0,0.00531,0.0,0.00531,0.0,0.00531,0.6877,1856.75,20424.25,20424.78,0.0,3.96,-3.43,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-3.958,-0.0
1140,57.0,0.0259,156.3395,0.0025,0.0,0.00487,0.0,0.00487,0.0,0.00487,0.6877,1856.75,20424.25,20424.67,0.0,3.63,-3.208,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-3.631,-0.0
1145,57.25,0.0259,156.3406,0.0025,0.0,0.00446,0.0,0.00446,0.0,0.00446,0.6877,1856.75,20424.25,20424.58,0.0,3.33,-2.999,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-3.325,-0.0
1150,57.5,0.0259,156.3417,0.0025,0.0,0.00408,0.0,0.00408,0.0,0.00408,0.68769,1856.75,20424.25,20424.49,0.0,3.04,-2.801,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-3.039,-0.0
1155,57.75,0.0259,156.3426,0.0025,0.0,0.00372,0.0,0.00372,0.0,0.00372,0.68769,1856.75,20424.25,20424.41,0.0,2.77,-2.614,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-2.773,-0.0
1160,58.0,0.0259,156.3435,0.0025,0.0,0.00338,0.0,0.00338,0.0,0.00338,0.68769,1856.75,20424.25,20424.33,0.0,2.52,-2.439,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-2.524,-0.0
1165,58.25,0.0259,156.3443,0.0025,0.0,0.00307,0.0,0.00307,0.0,0.00307,0.68769,1856.75,20424.25,20424.27,0.0,2.29,-2.273,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-2.291,-0.0
1170,58.5,0.0259,156.345,0.0025,0.0,0.00278,0.0,0.00278,0.0,0.00278,0.68768,1856.75,20424.25,20424.21,0.0,2.08,-2.117,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-2.075,-0.0
1175,58.75,0.0259,156.3457,0.0025,0.0,0.00251,0.0,0.00251,0.0,0.00251,0.68768,1856.75,20424.25,20424.15,0.0,1.87,-1.97,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-1.874,-0.0
1180,59.0,0.0259,156.3463,0.0025,0.0,0.00225,0.0,0.00225,0.0,0.00225,0.68768,1856.75,20424.25,20424.1,0.0,1.69,-1.832,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-1.686,-0.0
1185,59.25,0.0259,156.3468,0.0025,0.0,0.00202,0.0,0.00202,0.0,0.00202,0.68768,1856.75,20424.25,20424.06,0.0,1.51,-1.702,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-1.512,-0.0
1190,59.5,0.0259,156.3473,0.0025,0.0,0.0018,0.0,0.0018,0.0,0.0018,0.68768,1856.75,20424.25,20424.02,0.0,1.35,-1.58,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20424.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-1.35,-0.0
1195,59.75,0.0259,156.3477,0.0025,0.0,0.0016,0.0,0.0016,0.0,0.0016,0.68768,1856.75,20424.25,20423.99,0.0,1.2,-1.465,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20423.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-1.2,-0.0
1200,60.0,0.0259,156.3481,0.0025,0.0,0.00141,0.0,0.00141,0.0,0.00141,0.68768,1856.75,20424.25,20423.95,0.0,1.06,-1.357,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20423.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-1.061,-0.0
